match_uuid,Round,Team,Race,Name,Type,Level,SPP_gain,playerID,Opponent,Opponent_Race,BLK,AVBr,KO,CAS,Kills,TD,Pass,Pass_m,Catch,Int,Carry_m,Surf,FP
1000436198,1,The Booze Cruise,Dwarf,Norrak,Longbeard,1,0,10,Treat Kune Do,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436198,1,Treat Kune Do,Wood Elf,Master Daifuku,Treeman,3,9,10617572,The Booze Cruise,Dwarf,7,2,0,2,0,0,0,0,0,0,0,0,5
1000436198,1,Treat Kune Do,Wood Elf,Felimar,Lineman,1,0,46,The Booze Cruise,Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436198,1,Treat Kune Do,Wood Elf,Flying Bon-Bon,Thrower,2,2,19805302,The Booze Cruise,Dwarf,1,0,0,0,0,0,2,10,0,0,26,0,7
1000436198,1,Treat Kune Do,Wood Elf,Cinnamon Omega Ultimate,Catcher,3,3,19233988,The Booze Cruise,Dwarf,0,0,0,0,0,1,0,0,0,0,22,0,4
1000436198,1,Treat Kune Do,Wood Elf,Hëithra,Lineman,2,0,20942494,The Booze Cruise,Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436198,1,Treat Kune Do,Wood Elf,Taco Punch,Wardancer,2,0,20589415,The Booze Cruise,Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
1000436198,1,Treat Kune Do,Wood Elf,Silent Cannoli,Catcher,1,0,20502968,The Booze Cruise,Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436198,1,Treat Kune Do,Wood Elf,Brandon Treat,Wardancer,3,3,15427131,The Booze Cruise,Dwarf,2,0,0,0,0,1,0,0,1,0,14,0,7
1000436198,1,Treat Kune Do,Wood Elf,Al'hain,Lineman,1,0,47,The Booze Cruise,Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436198,1,Treat Kune Do,Wood Elf,Elwin,Lineman,1,0,45,The Booze Cruise,Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000436198,1,Treat Kune Do,Wood Elf,Crouching Cake,Catcher,6,2,10793423,The Booze Cruise,Dwarf,12,3,0,1,1,0,0,0,1,0,10,0,11
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Tweed,Blocker,5,5,14952740,Lebowski Urban Acheivers,Chaos,3,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Pozzum,Blocker,3,4,14952742,Lebowski Urban Acheivers,Chaos,6,3,0,2,0,0,0,0,0,0,0,0,6
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,AnEntity,Bull Centaur,5,3,14952739,Lebowski Urban Acheivers,Chaos,2,1,0,0,0,1,0,0,0,0,96,0,7
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Tom,Hobgoblin,1,0,21093545,Lebowski Urban Acheivers,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,"Boat Lord,LordofBoats V6",Blocker,3,0,20673140,Lebowski Urban Acheivers,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Mango V4,Hobgoblin,1,0,22220907,Lebowski Urban Acheivers,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,WAH-LOU-E-GEE V2,Bull Centaur,4,5,16468269,Lebowski Urban Acheivers,Chaos,9,3,0,1,0,1,0,0,0,0,14,0,9
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Dorfmas,Blocker,5,2,14952743,Lebowski Urban Acheivers,Chaos,8,6,1,1,0,0,0,0,0,0,0,0,7
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Hammock Genie V2,Hobgoblin,2,0,19759009,Lebowski Urban Acheivers,Chaos,0,1,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,TopGun,Hobgoblin,2,0,19759068,Lebowski Urban Acheivers,Chaos,0,2,1,0,0,0,0,0,0,0,0,0,2
1000435355,1,The TeamSpeak Crew V4,Chaos Dwarf,Flumph,Blocker,2,2,15468100,Lebowski Urban Acheivers,Chaos,6,4,1,1,1,0,0,0,0,0,0,0,8
1000435355,1,Lebowski Urban Acheivers,Chaos,Warner Snout,Beastman,4,5,14966780,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,1,0,30,0,3
1000435355,1,Lebowski Urban Acheivers,Chaos,Maude Lebowski III,Beastman,2,0,16879443,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435355,1,Lebowski Urban Acheivers,Chaos,Walter,Chaos Warrior,6,2,14943573,The TeamSpeak Crew V4,Chaos Dwarf,10,8,3,1,0,0,0,0,0,0,0,0,10
1000435355,1,Lebowski Urban Acheivers,Chaos,Brandt,Beastman,4,0,14943576,The TeamSpeak Crew V4,Chaos Dwarf,8,1,0,0,0,0,0,0,0,0,0,0,3
1000435355,1,Lebowski Urban Acheivers,Chaos,Jacky Treehorn IV,Beastman,1,0,20492228,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435355,1,Lebowski Urban Acheivers,Chaos,Donny Kerabatsos,Beastman,2,0,15467630,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435355,1,Lebowski Urban Acheivers,Chaos,Nihilist,Beastman,2,0,14943581,The TeamSpeak Crew V4,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,Lebowski Urban Acheivers,Chaos,Bunny Lebowski II,Beastman,1,0,21140198,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435355,1,Lebowski Urban Acheivers,Chaos,Jesus,Chaos Warrior,4,4,14943574,The TeamSpeak Crew V4,Chaos Dwarf,1,0,0,0,0,1,1,8,0,0,26,0,8
1000435355,1,Lebowski Urban Acheivers,Chaos,Nihilist #2 II,Beastman,2,0,17057060,The TeamSpeak Crew V4,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
1000435355,1,Lebowski Urban Acheivers,Chaos,The Big Lebowski,Chaos Warrior,5,0,14943572,The TeamSpeak Crew V4,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
1000435355,1,Lebowski Urban Acheivers,Chaos,The Dude,Chaos Warrior,1,0,20869362,The TeamSpeak Crew V4,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Culinary Delights v2,Chaos,Shosha,Beastman,4,5,15659690,Le Gland Bleu,Wood Elf,12,3,2,0,0,0,0,0,0,0,0,0,7
10004365ca,1,Culinary Delights v2,Chaos,P'tit Berrichon,Beastman,3,2,20044987,Le Gland Bleu,Wood Elf,5,1,0,1,0,0,0,0,0,0,0,0,3
10004365ca,1,Culinary Delights v2,Chaos,Dhansak,Chaos Warrior,3,2,15659685,Le Gland Bleu,Wood Elf,5,2,0,1,0,0,0,0,0,0,0,0,3
10004365ca,1,Culinary Delights v2,Chaos,Tongseng,Chaos Warrior,3,2,15659687,Le Gland Bleu,Wood Elf,5,1,0,1,0,0,0,0,0,0,0,0,3
10004365ca,1,Culinary Delights v2,Chaos,Heugyeomso-tang,Chaos Warrior,1,0,22403100,Le Gland Bleu,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365ca,1,Culinary Delights v2,Chaos,Sate Kambing,Chaos Warrior,1,3,21101819,Le Gland Bleu,Wood Elf,2,0,0,0,0,1,0,0,0,0,8,0,5
10004365ca,1,Culinary Delights v2,Chaos,Calinzanincu,Beastman,1,0,22264792,Le Gland Bleu,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365ca,1,Culinary Delights v2,Chaos,Corleggy,Beastman,2,0,19142584,Le Gland Bleu,Wood Elf,2,1,0,0,0,0,0,0,0,0,0,0,2
10004365ca,1,Culinary Delights v2,Chaos,Garrotxa,Beastman,3,2,15659692,Le Gland Bleu,Wood Elf,3,2,0,1,0,0,0,0,0,0,0,0,3
10004365ca,1,Culinary Delights v2,Chaos,Knockdrinna Gold,Beastman,3,0,19835100,Le Gland Bleu,Wood Elf,1,0,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Culinary Delights v2,Chaos,Snowdrop,Beastman,2,0,21043893,Le Gland Bleu,Wood Elf,0,1,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Culinary Delights v2,Chaos,Pantysgawn,Beastman,2,0,15659689,Le Gland Bleu,Wood Elf,0,0,0,0,0,0,0,0,0,0,0,0,0
10004365ca,1,Culinary Delights v2,Chaos,Tullyboy,Beastman,4,0,15659691,Le Gland Bleu,Wood Elf,2,0,0,0,0,0,0,0,0,0,60,0,3
10004365ca,1,Le Gland Bleu,Wood Elf,Runs-like-Wind,Catcher,4,10,12123714,Culinary Delights v2,Chaos,1,0,0,0,0,1,2,14,0,0,58,0,11
10004365ca,1,Le Gland Bleu,Wood Elf,Blondin,Lineman,2,0,18997751,Culinary Delights v2,Chaos,5,0,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Le Gland Bleu,Wood Elf,Elendil,Catcher,4,6,18997750,Culinary Delights v2,Chaos,0,0,0,0,0,2,0,0,2,0,42,0,11
10004365ca,1,Le Gland Bleu,Wood Elf,Rantamplan,Lineman,4,2,18997755,Culinary Delights v2,Chaos,8,2,0,1,0,0,0,0,0,0,0,0,4
10004365ca,1,Le Gland Bleu,Wood Elf,Camrik,Wardancer,4,0,18997745,Culinary Delights v2,Chaos,12,1,0,0,0,0,0,0,0,0,20,0,5
10004365ca,1,Le Gland Bleu,Wood Elf,Zizou,Treeman,3,2,21057325,Culinary Delights v2,Chaos,5,1,0,1,0,0,0,0,0,0,0,0,3
10004365ca,1,Le Gland Bleu,Wood Elf,Vergolas,Catcher,4,0,18997748,Culinary Delights v2,Chaos,0,0,0,0,0,0,0,0,0,0,18,0,1
10004365ca,1,Le Gland Bleu,Wood Elf,Fayard,Wardancer,4,0,18997746,Culinary Delights v2,Chaos,10,2,0,0,0,0,0,0,0,0,0,0,3
10004365ca,1,Le Gland Bleu,Wood Elf,Gwenlara,Lineman,2,0,22363809,Culinary Delights v2,Chaos,4,0,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Le Gland Bleu,Wood Elf,Hada,Lineman,2,0,18997752,Culinary Delights v2,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
10004365ca,1,Le Gland Bleu,Wood Elf,Cathila II,Lineman,1,0,22553153,Culinary Delights v2,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,1
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Houka Inumuta 2,Lineman,1,5,20899363,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Senketsu,Warpstone Troll,4,2,17292198,Fogmire Fenbeasts,Lizardmen,2,1,0,1,0,0,0,0,0,0,0,0,3
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Tsumugu Kinagase,Goblin,2,0,19216471,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Mataro Mankanshoku 2,Goblin,2,0,20899365,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Mako Mankanshoku,Goblin,1,0,17292205,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Barazo Mankanshoku,Goblin,3,0,17292206,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Sukuyo Mankanshoku,Goblin,2,0,17292207,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,8,0,1
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Nonon Jakuzure 2,Blitzer,4,5,18759018,Fogmire Fenbeasts,Lizardmen,7,4,2,1,0,1,0,0,0,0,32,0,11
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Guts 2,Goblin,2,0,19858830,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,PLAYER_NAMES_CHAMPION_BOMBERDRIBBLESNOT,Star Player,1,0,15,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Aikuro Mikisugi,Goblin,3,0,18709336,Fogmire Fenbeasts,Lizardmen,2,1,0,0,0,0,0,0,0,0,0,0,2
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Uzu Sanageyama 2,Lineman,3,0,19218377,Fogmire Fenbeasts,Lizardmen,2,0,0,0,0,0,0,0,0,0,0,0,1
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Ira Gamagoori,Blitzer,4,0,17292199,Fogmire Fenbeasts,Lizardmen,5,3,0,0,0,0,0,0,0,0,0,0,3
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Ryuko Matoi 3,Thrower,1,0,20778608,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Mutants In Human Clothing,Underworld Denizens,Satsuki Kiryuin,Thrower,4,3,17292202,Fogmire Fenbeasts,Lizardmen,0,0,0,0,0,1,0,0,0,0,64,0,5
100043663b,1,Fogmire Fenbeasts,Lizardmen,Thulec,Saurus,3,7,17056555,Mutants In Human Clothing,Underworld Denizens,6,2,1,1,0,0,0,0,0,0,0,0,5
100043663b,1,Fogmire Fenbeasts,Lizardmen,Mindakoet,Skink,2,0,17056560,Mutants In Human Clothing,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Fogmire Fenbeasts,Lizardmen,PLAYER_NAMES_CHAMPION_HELMUT_FALLBACK,Star Player,1,0,49,Mutants In Human Clothing,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Fogmire Fenbeasts,Lizardmen,Uazhutec,Skink,3,0,17056562,Mutants In Human Clothing,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,36,0,2
100043663b,1,Fogmire Fenbeasts,Lizardmen,Snicker of the Snack,Saurus,4,2,17056557,Mutants In Human Clothing,Underworld Denizens,9,3,1,1,0,0,0,0,0,0,0,0,6
100043663b,1,Fogmire Fenbeasts,Lizardmen,Puaq,Saurus,3,0,17056553,Mutants In Human Clothing,Underworld Denizens,6,2,0,0,0,0,0,0,0,0,0,0,3
100043663b,1,Fogmire Fenbeasts,Lizardmen,Push roll towards Mordor,Saurus,2,4,19325033,Mutants In Human Clothing,Underworld Denizens,9,4,0,2,1,0,0,0,0,0,0,0,8
100043663b,1,Fogmire Fenbeasts,Lizardmen,Xliwaq,Skink,1,0,22434066,Mutants In Human Clothing,Underworld Denizens,1,1,1,0,0,0,0,0,0,0,0,0,3
100043663b,1,Fogmire Fenbeasts,Lizardmen,Huasoatz,Skink,2,0,17056563,Mutants In Human Clothing,Underworld Denizens,0,0,0,0,0,0,0,0,0,0,0,0,0
100043663b,1,Fogmire Fenbeasts,Lizardmen,Tredge,Saurus,2,0,17056556,Mutants In Human Clothing,Underworld Denizens,5,3,1,0,0,0,0,0,0,0,0,0,4
100043663b,1,Fogmire Fenbeasts,Lizardmen,Puf,Saurus,5,0,17056558,Mutants In Human Clothing,Underworld Denizens,8,3,1,0,0,0,0,0,0,0,0,0,5
100043663b,1,Fogmire Fenbeasts,Lizardmen,Kro'mithza,Kroxigor,2,0,18762159,Mutants In Human Clothing,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,The Farm Animals,Chaos,The Cow,Chaos Warrior,1,7,19187966,YOU Worship Chaos,Norse,4,2,0,1,0,0,0,0,0,0,0,0,3
10004364fd,1,The Farm Animals,Chaos,PLAYER_NAMES_CHAMPION_MAX_FALLBACK,Star Player,1,0,12,YOU Worship Chaos,Norse,0,1,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,The Farm Animals,Chaos,The Pig,Beastman,2,0,19188037,YOU Worship Chaos,Norse,1,1,1,0,0,0,0,0,0,0,0,0,3
10004364fd,1,The Farm Animals,Chaos,The Chicken 2,Beastman,1,0,21839276,YOU Worship Chaos,Norse,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364fd,1,The Farm Animals,Chaos,The Horse 2,Chaos Warrior,1,0,22570869,YOU Worship Chaos,Norse,8,0,0,0,0,0,0,0,0,0,0,0,2
10004364fd,1,The Farm Animals,Chaos,The Rat 3,Beastman,1,0,21519351,YOU Worship Chaos,Norse,2,0,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,The Farm Animals,Chaos,The Bull,Chaos Warrior,4,3,19187946,YOU Worship Chaos,Norse,6,0,0,0,0,1,0,0,1,0,18,0,8
10004364fd,1,The Farm Animals,Chaos,The Cat,Beastman,2,0,19187991,YOU Worship Chaos,Norse,5,1,0,0,0,0,0,0,0,0,0,0,2
10004364fd,1,The Farm Animals,Chaos,The Sheep,Beastman,2,0,19188028,YOU Worship Chaos,Norse,6,0,0,0,0,0,0,0,0,0,0,0,2
10004364fd,1,The Farm Animals,Chaos,The Beef,Chaos Warrior,3,2,19187944,YOU Worship Chaos,Norse,8,3,1,1,0,0,0,0,0,0,0,0,6
10004364fd,1,The Farm Animals,Chaos,The Dog,Beastman,4,1,19188055,YOU Worship Chaos,Norse,3,2,0,0,0,0,1,8,0,0,42,0,6
10004364fd,1,The Farm Animals,Chaos,The Goat 2,Beastman,1,3,19877052,YOU Worship Chaos,Norse,4,0,0,0,0,1,0,0,0,0,22,0,5
10004364fd,1,YOU Worship Chaos,Norse,Runs From Corruption,Runner,5,8,18696659,The Farm Animals,Chaos,2,0,0,0,0,1,0,0,0,0,44,0,5
10004364fd,1,YOU Worship Chaos,Norse,Facepaint not Warpaint,Lineman,2,1,16948697,The Farm Animals,Chaos,0,0,0,0,0,0,1,12,0,0,2,0,4
10004364fd,1,YOU Worship Chaos,Norse,Loves Kittens,Lineman,1,0,21168248,The Farm Animals,Chaos,2,0,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,YOU Worship Chaos,Norse,Headbutts for Sigmar,Lineman,2,0,16948681,The Farm Animals,Chaos,1,0,0,0,0,0,0,0,0,0,2,0,2
10004364fd,1,YOU Worship Chaos,Norse,Crochets,Lineman,1,0,20906910,The Farm Animals,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364fd,1,YOU Worship Chaos,Norse,Enthusiastic Hugs,Berserker,4,2,18694710,The Farm Animals,Chaos,9,1,0,1,1,0,0,0,1,0,0,0,8
10004364fd,1,YOU Worship Chaos,Norse,He's Got a Dream,Lineman,2,0,20906883,The Farm Animals,Chaos,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364fd,1,YOU Worship Chaos,Norse,An Architect,Lineman,1,0,21168249,The Farm Animals,Chaos,1,0,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,YOU Worship Chaos,Norse,Frenzied Lovin',Berserker,3,0,19323924,The Farm Animals,Chaos,6,2,0,0,0,0,0,0,0,0,2,0,4
10004364fd,1,YOU Worship Chaos,Norse,Succesful Baldness Cure,Ulfwerener,3,2,16948696,The Farm Animals,Chaos,10,2,1,1,0,0,0,0,0,0,0,0,5
10004364fd,1,YOU Worship Chaos,Norse,Does Little Puppet Shows,Lineman,1,0,21418501,The Farm Animals,Chaos,4,0,0,0,0,0,0,0,0,0,0,0,1
10004364fd,1,YOU Worship Chaos,Norse,No Suspicious Mutations,Yhetee,4,2,16948680,The Farm Animals,Chaos,5,2,0,1,0,0,0,0,0,0,0,0,3
10004364fd,1,YOU Worship Chaos,Norse,Hairy Aunt,Ulfwerener,2,0,22210895,The Farm Animals,Chaos,2,1,0,0,0,0,0,0,0,0,0,0,2
10004364e2,1,Star-Struck,Human,Torres,Lineman,4,5,17092695,Flinging Fun,Halfling,6,1,0,0,0,0,0,0,0,0,0,0,3
10004364e2,1,Star-Struck,Human,Baron Hamlyn,Lineman,1,0,11,Flinging Fun,Halfling,2,0,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Star-Struck,Human,Battle The 2nd,Blitzer,2,3,21178398,Flinging Fun,Halfling,2,1,1,0,0,1,0,0,0,0,4,0,7
10004364e2,1,Star-Struck,Human,Megget The 2nd,Lineman,1,0,21385727,Flinging Fun,Halfling,0,1,1,0,0,0,0,0,0,0,0,0,2
10004364e2,1,Star-Struck,Human,Mama,Ogre,3,2,17092686,Flinging Fun,Halfling,2,1,0,1,0,0,0,0,0,0,0,0,3
10004364e2,1,Star-Struck,Human,Bobby Boucher The 2nd,Blitzer,1,5,22607196,Flinging Fun,Halfling,3,3,1,1,0,1,0,0,0,0,38,0,9
10004364e2,1,Star-Struck,Human,Paul Crewe The 4th,Thrower,2,3,22145677,Flinging Fun,Halfling,1,2,0,0,0,1,0,0,0,0,64,0,7
10004364e2,1,Star-Struck,Human,Turley,Blitzer,5,2,17092689,Flinging Fun,Halfling,8,2,0,1,0,0,0,0,0,0,2,0,5
10004364e2,1,Star-Struck,Human,Lyle Robideaux The 4th,Blitzer,1,2,22283010,Flinging Fun,Halfling,5,1,0,1,0,0,0,0,0,0,0,0,3
10004364e2,1,Star-Struck,Human,Cheeseburger Eddy,Lineman,3,0,17092692,Flinging Fun,Halfling,2,0,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Star-Struck,Human,Vicki Vallencourt,Lineman,2,2,19246757,Flinging Fun,Halfling,4,1,0,1,0,0,0,0,0,0,0,0,3
10004364e2,1,Flinging Fun,Halfling,Pervince Forkson,Halfling,1,5,21743249,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364e2,1,Flinging Fun,Halfling,Wilcome Heathertoe,Halfling,3,0,17255454,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364e2,1,Flinging Fun,Halfling,Garret Hamond,Halfling,1,0,22340372,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364e2,1,Flinging Fun,Halfling,Sancho Clubfoot,Halfling,1,0,22473239,Star-Struck,Human,1,0,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Flinging Fun,Halfling,PLAYER_NAMES_CHAMPION_DEEPROOTSTRONGBRANCH,Star Player,1,2,51,Star-Struck,Human,10,3,1,1,0,0,0,0,0,0,0,0,6
10004364e2,1,Flinging Fun,Halfling,Bob Tealeaf,Halfling,2,2,17255453,Star-Struck,Human,6,1,0,1,0,0,0,0,0,0,0,0,4
10004364e2,1,Flinging Fun,Halfling,Twiggy,Treeman,2,0,21148856,Star-Struck,Human,7,0,0,0,0,0,0,0,0,0,0,0,2
10004364e2,1,Flinging Fun,Halfling,Dudo Forkson,Halfling,2,0,17255450,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364e2,1,Flinging Fun,Halfling,Garret Weatherbee,Halfling,1,0,21743250,Star-Struck,Human,0,1,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Flinging Fun,Halfling,Sancho Carrot,Halfling,2,0,19676117,Star-Struck,Human,1,0,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Flinging Fun,Halfling,Deeproot Shakewood,Treeman,2,2,17255443,Star-Struck,Human,7,1,0,1,1,0,0,0,0,0,0,0,6
10004364e2,1,Flinging Fun,Halfling,Lotho Cotton,Halfling,4,0,17255448,Star-Struck,Human,2,0,0,0,0,0,0,0,0,0,24,0,2
10004364e2,1,Flinging Fun,Halfling,Largo Hamond,Halfling,1,0,20999209,Star-Struck,Human,0,1,0,0,0,0,0,0,0,0,0,0,1
10004364e2,1,Flinging Fun,Halfling,Otho Tallfellow,Halfling,1,0,19878264,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
10004364e2,1,Flinging Fun,Halfling,Ponto Hamond,Halfling,2,0,17255451,Star-Struck,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
100043556e,1,Orxploitation Cinema,Orc,Sylvestorc Stallone,Black Orc,1,9,22022758,Mainland Creepers,Underworld Denizens,6,3,0,2,0,0,0,0,0,0,0,0,6
100043556e,1,Orxploitation Cinema,Orc,Demi Moorc,Thrower,2,0,22233503,Mainland Creepers,Underworld Denizens,1,1,0,0,0,0,0,0,0,0,32,0,3
100043556e,1,Orxploitation Cinema,Orc,"Dwayne ""Da Orc"" Johnson",Black Orc,1,0,22022757,Mainland Creepers,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,0,0,1
100043556e,1,Orxploitation Cinema,Orc,Terror Crews,Black Orc,2,4,22022755,Mainland Creepers,Underworld Denizens,11,2,0,2,0,0,0,0,0,0,0,0,6
100043556e,1,Orxploitation Cinema,Orc,Samuel Orc Jackson,Blitzer,2,2,22022759,Mainland Creepers,Underworld Denizens,4,3,1,1,0,0,0,0,0,0,0,0,5
100043556e,1,Orxploitation Cinema,Orc,Flabrad,Lineman,1,0,11,Mainland Creepers,Underworld Denizens,1,2,0,0,0,0,0,0,0,0,0,0,2
100043556e,1,Orxploitation Cinema,Orc,Leeorc Neeson,Blitzer,2,3,22022760,Mainland Creepers,Underworld Denizens,5,0,0,0,0,1,0,0,0,0,32,0,5
100043556e,1,Orxploitation Cinema,Orc,Jasorc Statham,Blitzer,1,0,22456808,Mainland Creepers,Underworld Denizens,5,0,0,0,0,0,0,0,0,0,0,0,1
100043556e,1,Orxploitation Cinema,Orc,Bruce Willorcs,Lineman,1,0,22022777,Mainland Creepers,Underworld Denizens,1,0,0,0,0,0,0,0,0,0,0,0,1
100043556e,1,Orxploitation Cinema,Orc,Tokhuk,Lineman,1,0,10,Mainland Creepers,Underworld Denizens,1,2,1,0,0,0,0,0,0,0,0,0,3
100043556e,1,Orxploitation Cinema,Orc,Keanorc Reeves,Blitzer,2,4,22022775,Mainland Creepers,Underworld Denizens,11,4,0,2,0,0,0,0,0,0,0,0,7
100043556e,1,Mainland Creepers,Underworld Denizens,Ddhau-krhor,Blitzer,2,5,22117523,Orxploitation Cinema,Orc,8,1,0,0,0,0,0,0,1,0,0,0,5
100043556e,1,Mainland Creepers,Underworld Denizens,Cta-phoiqu,Blitzer,2,0,22117522,Orxploitation Cinema,Orc,8,2,1,0,0,0,0,0,0,0,0,0,4
100043556e,1,Mainland Creepers,Underworld Denizens,Phuggusha,Goblin,1,0,22117527,Orxploitation Cinema,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
100043556e,1,Mainland Creepers,Underworld Denizens,Os-ha,Goblin,1,0,22117526,Orxploitation Cinema,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
100043556e,1,Mainland Creepers,Underworld Denizens,S'hgoth,Goblin,1,0,22209310,Orxploitation Cinema,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
100043556e,1,Mainland Creepers,Underworld Denizens,Ithatist,Lineman,1,0,22117525,Orxploitation Cinema,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
100043556e,1,Mainland Creepers,Underworld Denizens,Tekeg-yagni,Goblin,1,0,22117530,Orxploitation Cinema,Orc,0,1,0,0,0,0,0,0,0,0,0,0,1
100043556e,1,Mainland Creepers,Underworld Denizens,Zotithai,Goblin,1,0,22117529,Orxploitation Cinema,Orc,0,0,0,0,0,0,0,0,0,0,0,0,0
